duration,input.bin,input.doc_len,input.document_id,input.document_title,input.index,input.query_id,input.topic_description,input.topic_query,job,output.relevant_snippets,output.relevant_snippets.annotations,output.relevant_snippets.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,max_relevance_score,none_score,nist_rel,nist_rel_binary,crowd_rel_binary,crowd_rel_ternary
123,2,696,1226900,Ammonia Leak Keeps Upstate Residents From Their Homes,7134,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s8': 5, 's3': 5, 's2': 5, 's11': 5, 's10': 5, 's7': 5, 's6': 5, 's5': 5, 's9': 5, 's4': 5, 's1': 5, 'none': 2})",57,12,7,0.8776554892,"Counter({'none': 0.9663347505392177, 's8': 0.03366524946078213, 's3': 0.03366524946078213, 's2': 0.03366524946078213, 's11': 0.03366524946078213, 's10': 0.03366524946078213, 's7': 0.03366524946078213, 's6': 0.03366524946078213, 's5': 0.03366524946078213, 's9': 0.03366524946078213, 's4': 0.03366524946078213, 's1': 0.03366524946078213})",0.5238095238,"Counter({'s8': 0.7142857142857143, 's3': 0.7142857142857143, 's2': 0.7142857142857143, 's11': 0.7142857142857143, 's10': 0.7142857142857143, 's7': 0.7142857142857143, 's6': 0.7142857142857143, 's5': 0.7142857142857143, 's9': 0.7142857142857143, 's4': 0.7142857142857143, 's1': 0.7142857142857143, 'none': 0.2857142857142857})",0.0336652495,0.9663347505,0,0,0,0
130.8571428571,2,618,1227749,Learning by Just Being There,7275,690,Find documents which describe an advantage in hiring potential or increased income for graduates of U.S. colleges.,college education advantage,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s8': 5, 's3': 5, 's2': 5, 's1': 5, 's10': 5, 's7': 5, 's6': 5, 's5': 5, 's9': 5, 's4': 5, 'none': 2})",52,11,7,0.8776554892,"Counter({'none': 0.9663347505392177, 's8': 0.03366524946078213, 's3': 0.03366524946078213, 's2': 0.03366524946078213, 's1': 0.03366524946078213, 's10': 0.03366524946078213, 's7': 0.03366524946078213, 's6': 0.03366524946078213, 's5': 0.03366524946078213, 's9': 0.03366524946078213, 's4': 0.03366524946078213})",0.5238095238,"Counter({'s8': 0.7142857142857143, 's3': 0.7142857142857143, 's2': 0.7142857142857143, 's1': 0.7142857142857143, 's10': 0.7142857142857143, 's7': 0.7142857142857143, 's6': 0.7142857142857143, 's5': 0.7142857142857143, 's9': 0.7142857142857143, 's4': 0.7142857142857143, 'none': 0.2857142857142857})",0.0336652495,0.9663347505,0,0,0,0
109.8571428571,2,820,1228156,"Bridgestone Agrees to Recall 62,000 Tires in Venezuela",5989,419,What new uses have been developed for old automobile tires as a means of tire recycling?,"recycle, automobile tires",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
54.2857142857,2,569,1228392,Tory Party Leader Issues A Euroskeptical Manifesto,3150,378,"Identify documents that discuss opposition to the use of the euro, the European currency.",euro opposition,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's1': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1})",14,9,7,0.9911587516,"Counter({'none': 0.9963059739284916, 's8': 0.003694026071508409, 's3': 0.003694026071508409, 's2': 0.003694026071508409, 's1': 0.003694026071508409, 's7': 0.003694026071508409, 's6': 0.003694026071508409, 's5': 0.003694026071508409, 's4': 0.003694026071508409})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0036940261,0.9963059739,2,1,0,0
50.1428571429,2,849,1228536,Basalt Journal; This Land Is Their Land: Bears Are Everywhere,2427,336,A relevant document would discuss the frequency of vicious black bear attacks worldwide and the possible causes for this savage behavior.,Black Bear Attacks,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's11': 1, 's10': 1, 's7': 1, 's9': 1, 's5': 1, 's4': 1, 's13': 1, 's12': 1, 's6': 1, 's1': 1})",19,14,7,0.9912432046,"Counter({'none': 0.9963413190633981, 's8': 0.003658680936601756, 's3': 0.003658680936601756, 's2': 0.003658680936601756, 's11': 0.003658680936601756, 's10': 0.003658680936601756, 's7': 0.003658680936601756, 's9': 0.003658680936601756, 's5': 0.003658680936601756, 's4': 0.003658680936601756, 's13': 0.003658680936601756, 's12': 0.003658680936601756, 's6': 0.003658680936601756, 's1': 0.003658680936601756})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's9': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's13': 0.14285714285714285, 's12': 0.14285714285714285, 's6': 0.14285714285714285, 's1': 0.14285714285714285})",0.0036586809,0.9963413191,1,1,0,0
140.8571428571,2,532,1228585,Congress Takes Up Defective Tires,1730,397,Identify documents that discuss the reasons for automobile recalls.,automobile recalls,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's1': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1})",14,9,7,0.9962851824,"Counter({'none': 0.9984499275085533, 's8': 0.001550072491446722, 's3': 0.001550072491446722, 's2': 0.001550072491446722, 's1': 0.001550072491446722, 's7': 0.001550072491446722, 's6': 0.001550072491446722, 's5': 0.001550072491446722, 's4': 0.001550072491446722})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0015500725,0.9984499275,0,0,0,0
64.1428571429,2,820,1229011,Whitman Seeks New Policy on Bears After Protests About Hunt,2454,336,A relevant document would discuss the frequency of vicious black bear attacks worldwide and the possible causes for this savage behavior.,Black Bear Attacks,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s12': 4, 'none': 3, 's8': 2, 's13': 2, 's11': 2, 's6': 2, 's3': 2, 's2': 2, 's4': 2, 's10': 1, 's7': 1, 's5': 1, 's9': 1, 's1': 1, 's14': 1})",27,15,7,0.4812601049,"Counter({'none': 0.7309301749544732, 's12': 0.2690698250455269, 's8': 0.15658454428476812, 's13': 0.0032170724272556346, 's11': 0.0032170724272556346, 's6': 0.0032170724272556346, 's3': 0.0032170724272556346, 's2': 0.0032170724272556346, 's4': 0.0032170724272556346, 's5': 0.0019522042155015206, 's1': 0.0019522042155015206, 's10': 0.0012648682117541137, 's7': 0.0012648682117541137, 's9': 0.0012648682117541137, 's14': 0.0012648682117541137})",0.2688876721,"Counter({'s12': 0.5714285714285714, 'none': 0.42857142857142855, 's8': 0.2857142857142857, 's13': 0.2857142857142857, 's11': 0.2857142857142857, 's6': 0.2857142857142857, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's4': 0.2857142857142857, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285, 's9': 0.14285714285714285, 's1': 0.14285714285714285, 's14': 0.14285714285714285})",0.269069825,0.730930175,1,1,1,2
77.8571428571,2,789,1229201,Debating a Bridgeport Casino's Impact,12382,372,Identify documents that discuss the growth of Native American casino gambling.,Native American casino,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,1,1,0,0
93.8571428571,2,987,1229720,"Patents; From behind the wheel of a cab, an immigrant doctor sees a new way to mend blood vessels.",1781,399,Identify documents that discuss the activities or equipment of oceanographic vessels.,oceanographic vessels,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's2': 1})",7,2,7,0.9992881145,"Counter({'none': 0.9997034216648554, 's2': 0.00029657833514480934})",0.7142857143,"Counter({'none': 0.8571428571428571, 's2': 0.14285714285714285})",0.0002965783,0.9997034217,0,0,0,0
69.8571428571,2,578,1230221,Black Bear Hunt Is Canceled After the Governor Intervenes,2463,336,A relevant document would discuss the frequency of vicious black bear attacks worldwide and the possible causes for this savage behavior.,Black Bear Attacks,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's1': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1})",14,9,7,0.9980781333,"Counter({'none': 0.9991989496354983, 's8': 0.0008010503645017013, 's3': 0.0008010503645017013, 's2': 0.0008010503645017013, 's1': 0.0008010503645017013, 's7': 0.0008010503645017013, 's6': 0.0008010503645017013, 's5': 0.0008010503645017013, 's4': 0.0008010503645017013})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0008010504,0.9991989496,1,1,0,0
184.2857142857,2,599,1230643,The Euro Experiment: A Bold Idea That Isn't Working,3162,378,"Identify documents that discuss opposition to the use of the euro, the European currency.",euro opposition,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s9': 4, 's8': 4, 's3': 4, 's2': 4, 's1': 4, 's7': 4, 's6': 4, 's5': 4, 's4': 4, 'none': 3})",39,10,7,0.9453478857,"Counter({'none': 0.9815160744014407, 's9': 0.018483925598558992, 's8': 0.018483925598558992, 's3': 0.018483925598558992, 's2': 0.018483925598558992, 's1': 0.018483925598558992, 's7': 0.018483925598558992, 's6': 0.018483925598558992, 's5': 0.018483925598558992, 's4': 0.018483925598558992})",0.4285714286,"Counter({'s9': 0.5714285714285714, 's8': 0.5714285714285714, 's3': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 's7': 0.5714285714285714, 's6': 0.5714285714285714, 's5': 0.5714285714285714, 's4': 0.5714285714285714, 'none': 0.42857142857142855})",0.0184839256,0.9815160744,0,0,0,0
100.1428571429,2,568,1232640,Coalition Partner of Milosevic Attacks Him Over Elections,7783,423,"Find references to Milosevic's wife, Mirjana Markovic.","Milosevic, Mirjana Markovic",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,1,1,0,0
62.7142857143,2,825,1232921,"Immigrant Smugglers, Too, Can Need a Lawyer's Help",10191,362,Identify incidents of human smuggling.,human smuggling,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
108.4285714286,2,965,1234188,METRO BRIEFING,12402,372,Identify documents that discuss the growth of Native American casino gambling.,Native American casino,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's11': 2, 's8': 1, 's3': 1, 's12': 1, 's10': 1, 's7': 1, 's9': 1, 's5': 1, 's4': 1, 's2': 1, 's6': 1, 's1': 1})",18,13,7,0.8907593857,"Counter({'none': 0.9532922740163152, 's11': 0.04670772598368495, 's8': 0.0009482156585280499, 's3': 0.0009482156585280499, 's12': 0.0009482156585280499, 's10': 0.0009482156585280499, 's7': 0.0009482156585280499, 's9': 0.0009482156585280499, 's5': 0.0009482156585280499, 's4': 0.0009482156585280499, 's2': 0.0009482156585280499, 's6': 0.0009482156585280499, 's1': 0.0009482156585280499})",0.4899369112,"Counter({'none': 0.7142857142857143, 's11': 0.2857142857142857, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's12': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's9': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's2': 0.14285714285714285, 's6': 0.14285714285714285, 's1': 0.14285714285714285})",0.046707726,0.953292274,0,0,0,0
231,2,570,1234338,Danes to Vote on Adopting the Euro,3169,378,"Identify documents that discuss opposition to the use of the euro, the European currency.",euro opposition,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 4, 's9': 3, 's8': 3, 's3': 3, 's2': 3, 's1': 3, 's7': 3, 's6': 3, 's5': 3, 's4': 3})",31,10,7,0.9720496185,"Counter({'none': 0.9894649121185974, 's9': 0.010535087881402535, 's8': 0.010535087881402535, 's3': 0.010535087881402535, 's2': 0.010535087881402535, 's1': 0.010535087881402535, 's7': 0.010535087881402535, 's6': 0.010535087881402535, 's5': 0.010535087881402535, 's4': 0.010535087881402535})",0.4285714286,"Counter({'none': 0.5714285714285714, 's9': 0.42857142857142855, 's8': 0.42857142857142855, 's3': 0.42857142857142855, 's2': 0.42857142857142855, 's1': 0.42857142857142855, 's7': 0.42857142857142855, 's6': 0.42857142857142855, 's5': 0.42857142857142855, 's4': 0.42857142857142855})",0.0105350879,0.9894649121,2,1,0,0
95.1428571429,2,982,1234625,Danish Voters Say No to Euro; A Blow to Unity,3155,378,"Identify documents that discuss opposition to the use of the euro, the European currency.",euro opposition,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s9': 3, 's2': 3, 's11': 3, 's10': 3, 's5': 3, 'none': 3, 's8': 2, 's3': 2, 's15': 2, 's6': 2, 's13': 2, 's12': 2, 's1': 2, 's17': 1, 's16': 1, 's7': 1, 's4': 1})",36,17,7,0.522677625,"Counter({'none': 0.7736259408666715, 's10': 0.22473162898552038, 's2': 0.13338027507816344, 's5': 0.13338027507816344, 's9': 0.0957003742265475, 's11': 0.0957003742265475, 's12': 0.09463621420297351, 's1': 0.09463621420297351, 's6': 0.0940579440787392, 's8': 0.0027065901713822626, 's3': 0.0027065901713822626, 's15': 0.0027065901713822626, 's13': 0.0027065901713822626, 's16': 0.001642430147808287, 's17': 0.0010641600235739754, 's7': 0.0010641600235739754, 's4': 0.0010641600235739754})",0.2704053533,"Counter({'s9': 0.42857142857142855, 's2': 0.42857142857142855, 's11': 0.42857142857142855, 's10': 0.42857142857142855, 's5': 0.42857142857142855, 'none': 0.42857142857142855, 's8': 0.2857142857142857, 's3': 0.2857142857142857, 's15': 0.2857142857142857, 's6': 0.2857142857142857, 's13': 0.2857142857142857, 's12': 0.2857142857142857, 's1': 0.2857142857142857, 's17': 0.14285714285714285, 's16': 0.14285714285714285, 's7': 0.14285714285714285, 's4': 0.14285714285714285})",0.224731629,0.7736259409,2,1,1,2
144.8571428571,2,994,1234794,Britain Winces Over Denmark's Rejection of the Euro,3166,378,"Identify documents that discuss opposition to the use of the euro, the European currency.",euro opposition,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s9': 4, 's8': 4, 's13': 4, 's2': 4, 's1': 4, 's10': 4, 's7': 4, 's5': 4, 's6': 4, 's3': 4, 's15': 4, 's12': 4, 's4': 4, 's11': 4, 's14': 4, 'none': 3})",63,16,7,0.9533049742,"Counter({'none': 0.9839385194029919, 's9': 0.01606148059700814, 's8': 0.01606148059700814, 's13': 0.01606148059700814, 's2': 0.01606148059700814, 's1': 0.01606148059700814, 's10': 0.01606148059700814, 's7': 0.01606148059700814, 's5': 0.01606148059700814, 's6': 0.01606148059700814, 's3': 0.01606148059700814, 's15': 0.01606148059700814, 's12': 0.01606148059700814, 's4': 0.01606148059700814, 's11': 0.01606148059700814, 's14': 0.01606148059700814})",0.4285714286,"Counter({'s9': 0.5714285714285714, 's8': 0.5714285714285714, 's13': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 's10': 0.5714285714285714, 's7': 0.5714285714285714, 's5': 0.5714285714285714, 's6': 0.5714285714285714, 's3': 0.5714285714285714, 's15': 0.5714285714285714, 's12': 0.5714285714285714, 's4': 0.5714285714285714, 's11': 0.5714285714285714, 's14': 0.5714285714285714, 'none': 0.42857142857142855})",0.0160614806,0.9839385194,2,1,0,0
55.8571428571,2,720,1234832,Rogues' Gallery? Three Accused of Mob Art Scam,4244,422,What incidents have there been of stolen or forged art?,"art, stolen, forged",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,2,1,0,0
96.7142857143,2,901,1235016,Native American Theater Takes Its Heritage Front and Center,12407,372,Identify documents that discuss the growth of Native American casino gambling.,Native American casino,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's12': 1, 's1': 1, 's10': 1, 's7': 1, 's6': 1, 's5': 1, 's9': 1, 's13': 1, 's2': 1, 's4': 1, 's11': 1, 's14': 1})",20,15,7,0.9962851824,"Counter({'none': 0.9984499275085533, 's8': 0.001550072491446722, 's3': 0.001550072491446722, 's12': 0.001550072491446722, 's1': 0.001550072491446722, 's10': 0.001550072491446722, 's7': 0.001550072491446722, 's6': 0.001550072491446722, 's5': 0.001550072491446722, 's9': 0.001550072491446722, 's13': 0.001550072491446722, 's2': 0.001550072491446722, 's4': 0.001550072491446722, 's11': 0.001550072491446722, 's14': 0.001550072491446722})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's12': 0.14285714285714285, 's1': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's9': 0.14285714285714285, 's13': 0.14285714285714285, 's2': 0.14285714285714285, 's4': 0.14285714285714285, 's11': 0.14285714285714285, 's14': 0.14285714285714285})",0.0015500725,0.9984499275,0,0,0,0
279.1428571429,2,975,1236723,"Touring Belgrade Ruins, in Pride and Sorrow",7818,423,"Find references to Milosevic's wife, Mirjana Markovic.","Milosevic, Mirjana Markovic",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s4': 4, 's8': 3, 's13': 3, 's1': 3, 's7': 3, 's6': 3, 's5': 3, 's11': 3, 'none': 2, 's12': 2, 's10': 2, 's16': 2, 's15': 2, 's2': 2, 's14': 2, 's9': 1, 's3': 1})",41,17,7,0.3067805142,"Counter({'none': 0.6646943566634699, 's4': 0.2008137108706556, 's11': 0.14478024936973768, 's8': 0.011827354587699023, 's13': 0.011827354587699023, 's1': 0.011827354587699023, 's7': 0.011827354587699023, 's5': 0.011827354587699023, 's6': 0.011827354587699023, 's15': 0.010288316903863155, 's2': 0.010288316903863155, 's12': 0.009451995774599094, 's10': 0.009451995774599094, 's16': 0.009451995774599094, 's14': 0.009451995774599094, 's9': 0.007912958090763225, 's3': 0.007912958090763225})",0.224815062,"Counter({'s4': 0.5714285714285714, 's8': 0.42857142857142855, 's13': 0.42857142857142855, 's1': 0.42857142857142855, 's7': 0.42857142857142855, 's5': 0.42857142857142855, 's6': 0.42857142857142855, 's11': 0.42857142857142855, 's12': 0.2857142857142857, 's10': 0.2857142857142857, 'none': 0.2857142857142857, 's15': 0.2857142857142857, 's16': 0.2857142857142857, 's2': 0.2857142857142857, 's14': 0.2857142857142857, 's9': 0.14285714285714285, 's3': 0.14285714285714285})",0.2008137109,0.6646943567,1,1,1,2
